Run Number, Run Name, Image Name, Scale Factor, Base Seed, Replicate Seed, Max Degree of Parallelism, Number of Workers, Number of Tries, Number of Trials, Screenshot Number, Observation Time, Propagate Time, Search Time, CPU Usage
23, parallel-propagate, Flowers, 1, 1000, 812832277, 4, 1, 10, 50, 0, 0:02.88, 0:03.01, 0:06.05,0
23, parallel-propagate, Platformer, 1, 1000, 812832277, 4, 1, 10, 50, 0, 0:02.57, 0:01.75, 0:04.44,0
23, parallel-propagate, Skyline, 1, 1000, 812832277, 8, 1, 10, 50, 0, 0:06.86, 0:04.77, 0:11.83,0
23, parallel-propagate, Flowers, 1, 1000, 812832277, 8, 1, 10, 50, 0, 0:02.61, 0:02.83, 0:05.59,0
23, parallel-propagate, Platformer, 1, 1000, 812832277, 8, 1, 10, 50, 0, 0:02.58, 0:01.62, 0:04.35,0
24, sequential-main, Skyline, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:06.77, 0:06.04, 0:13.56,0
24, sequential-main, Flowers, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:01.14, 0:02.73, 0:04.39,0
24, sequential-main, Platformer, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:02.87, 0:02.21, 0:05.48,0
24, parallel-main, Skyline, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:06.73, 0:06.07, 0:13.52,0
24, parallel-main, Flowers, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:01.13, 0:02.72, 0:04.37,0
24, parallel-main, Platformer, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:02.96, 0:02.18, 0:05.53,0
24, parallel-main, Skyline, 1, 1000, 1515383558, 1, 2, 10, 50, 0, 0:12.60, 0:11.17, 0:25.26,0
24, parallel-main, Flowers, 1, 1000, 1515383558, 1, 2, 10, 50, 0, 0:04.13, 0:06.72, 0:11.85,0
24, parallel-main, Platformer, 1, 1000, 1515383558, 1, 2, 10, 50, 0, 0:04.97, 0:04.09, 0:09.88,0
24, parallel-main, Skyline, 1, 1000, 1515383558, 1, 4, 10, 50, 0, 0:25.50, 0:24.11, 0:53.05,0
24, parallel-main, Flowers, 1, 1000, 1515383558, 1, 4, 10, 50, 0, 0:11.17, 0:17.08, 0:30.68,0
24, parallel-main, Platformer, 1, 1000, 1515383558, 1, 4, 10, 50, 0, 0:14.47, 0:11.11, 0:27.43,0
24, parallel-main, Skyline, 1, 1000, 1515383558, 1, 8, 10, 50, 0, 1:18.24, 1:08.19, 2:36.15,0
24, parallel-main, Flowers, 1, 1000, 1515383558, 1, 8, 10, 50, 0, 0:31.08, 0:44.51, 1:22.49,0
24, parallel-main, Platformer, 1, 1000, 1515383558, 1, 8, 10, 50, 0, 0:42.18, 0:31.01, 1:18.61,0
24, parallel-propagate, Skyline, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:06.75, 0:06.13, 0:13.61,0
24, parallel-propagate, Flowers, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:01.13, 0:02.75, 0:04.40,0
24, parallel-propagate, Platformer, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:02.86, 0:02.23, 0:05.49,0
24, parallel-propagate, Skyline, 1, 1000, 1515383558, 2, 1, 10, 50, 0, 0:06.69, 0:05.14, 0:12.18,0
24, parallel-propagate, Flowers, 1, 1000, 1515383558, 2, 1, 10, 50, 0, 0:01.13, 0:02.08, 0:03.48,0
24, parallel-propagate, Platformer, 1, 1000, 1515383558, 2, 1, 10, 50, 0, 0:02.85, 0:01.84, 0:04.91,0
24, parallel-propagate, Skyline, 1, 1000, 1515383558, 4, 1, 10, 50, 0, 0:26.21, 0:19.63, 0:46.72,0
24, parallel-propagate, Flowers, 1, 1000, 1515383558, 4, 1, 10, 50, 0, 0:01.67, 0:02.96, 0:04.96,0
24, parallel-propagate, Platformer, 1, 1000, 1515383558, 4, 1, 10, 50, 0, 0:02.84, 0:01.78, 0:04.76,0
24, parallel-propagate, Skyline, 1, 1000, 1515383558, 8, 1, 10, 50, 0, 0:06.67, 0:04.63, 0:11.51,0
24, parallel-propagate, Flowers, 1, 1000, 1515383558, 8, 1, 10, 50, 0, 0:01.12, 0:01.64, 0:02.92,0
24, parallel-propagate, Platformer, 1, 1000, 1515383558, 8, 1, 10, 50, 0, 0:02.84, 0:01.65, 0:04.60,0
25, sequential-main, Skyline, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:05.22, 0:04.94, 0:10.88,0
25, sequential-main, Flowers, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:01.23, 0:02.84, 0:04.60,0
25, sequential-main, Platformer, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:02.07, 0:01.89, 0:04.35,0
25, parallel-main, Skyline, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:05.25, 0:04.85, 0:10.79,0
25, parallel-main, Flowers, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:01.22, 0:02.83, 0:04.58,0
25, parallel-main, Platformer, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:02.05, 0:01.88, 0:04.33,0
25, parallel-main, Skyline, 1, 1000, 1523198569, 1, 2, 10, 50, 0, 0:12.26, 0:10.47, 0:24.20,0
25, parallel-main, Flowers, 1, 1000, 1523198569, 1, 2, 10, 50, 0, 0:03.90, 0:06.79, 0:11.74,0
25, parallel-main, Platformer, 1, 1000, 1523198569, 1, 2, 10, 50, 0, 0:04.06, 0:03.82, 0:08.66,0
25, parallel-main, Skyline, 1, 1000, 1523198569, 1, 4, 10, 50, 0, 0:28.85, 0:24.05, 0:56.20,0
25, parallel-main, Flowers, 1, 1000, 1523198569, 1, 4, 10, 50, 0, 0:12.09, 0:17.34, 0:31.75,0
25, parallel-main, Platformer, 1, 1000, 1523198569, 1, 4, 10, 50, 0, 0:14.21, 0:11.35, 0:27.58,0
25, parallel-main, Skyline, 1, 1000, 1523198569, 1, 8, 10, 50, 0, 1:25.97, 1:08.49, 2:44.11,0
25, parallel-main, Flowers, 1, 1000, 1523198569, 1, 8, 10, 50, 0, 0:34.56, 0:48.60, 1:30.12,0
25, parallel-main, Platformer, 1, 1000, 1523198569, 1, 8, 10, 50, 0, 0:37.94, 0:31.27, 1:14.57,0
25, parallel-propagate, Skyline, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:05.23, 0:04.84, 0:10.80,0
25, parallel-propagate, Flowers, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:01.22, 0:02.87, 0:04.60,0
25, parallel-propagate, Platformer, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:02.05, 0:01.90, 0:04.36,0
25, parallel-propagate, Skyline, 1, 1000, 1523198569, 2, 1, 10, 50, 0, 0:05.19, 0:04.36, 0:09.94,0
25, parallel-propagate, Flowers, 1, 1000, 1523198569, 2, 1, 10, 50, 0, 0:02.44, 0:04.37, 0:07.34,0
25, parallel-propagate, Platformer, 1, 1000, 1523198569, 2, 1, 10, 50, 0, 0:02.03, 0:01.64, 0:03.89,0
25, parallel-propagate, Skyline, 1, 1000, 1523198569, 4, 1, 10, 50, 0, 0:05.20, 0:03.89, 0:09.33,0
25, parallel-propagate, Flowers, 1, 1000, 1523198569, 4, 1, 10, 50, 0, 0:03.67, 0:05.92, 0:10.05,0
25, parallel-propagate, Platformer, 1, 1000, 1523198569, 4, 1, 10, 50, 0, 0:02.03, 0:01.54, 0:03.71,0
25, parallel-propagate, Skyline, 1, 1000, 1523198569, 8, 1, 10, 50, 0, 0:05.16, 0:03.85, 0:09.23,0
25, parallel-propagate, Flowers, 1, 1000, 1523198569, 8, 1, 10, 50, 0, 0:07.30, 0:10.72, 0:18.86,0
25, parallel-propagate, Platformer, 1, 1000, 1523198569, 8, 1, 10, 50, 0, 0:04.09, 0:02.76, 0:07.10,0
26, sequential-main, Skyline, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:07.30, 0:05.62, 0:13.59,0
26, sequential-main, Flowers, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:02.48, 0:03.67, 0:06.66,0
26, sequential-main, Platformer, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:01.90, 0:02.14, 0:04.44,0
26, parallel-main, Skyline, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:07.43, 0:05.67, 0:13.76,0
26, parallel-main, Flowers, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:02.46, 0:03.65, 0:06.62,0
26, parallel-main, Platformer, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:01.90, 0:02.14, 0:04.44,0
26, parallel-main, Skyline, 1, 1000, 1501053376, 1, 2, 10, 50, 0, 0:12.38, 0:10.73, 0:24.57,0
26, parallel-main, Flowers, 1, 1000, 1501053376, 1, 2, 10, 50, 0, 0:04.88, 0:07.56, 0:13.53,0
26, parallel-main, Platformer, 1, 1000, 1501053376, 1, 2, 10, 50, 0, 0:05.31, 0:04.67, 0:10.80,0
26, parallel-main, Skyline, 1, 1000, 1501053376, 1, 4, 10, 50, 0, 0:26.49, 0:23.29, 0:53.25,0
26, parallel-main, Flowers, 1, 1000, 1501053376, 1, 4, 10, 50, 0, 0:11.86, 0:16.71, 0:30.80,0
26, parallel-main, Platformer, 1, 1000, 1501053376, 1, 4, 10, 50, 0, 0:14.22, 0:11.69, 0:27.82,0
26, parallel-main, Skyline, 1, 1000, 1501053376, 1, 8, 10, 50, 0, 1:29.54, 1:09.16, 2:48.42,0
26, parallel-main, Flowers, 1, 1000, 1501053376, 1, 8, 10, 50, 0, 0:32.43, 0:45.95, 1:25.29,0
26, parallel-main, Platformer, 1, 1000, 1501053376, 1, 8, 10, 50, 0, 0:36.14, 0:28.02, 1:09.46,0
26, parallel-propagate, Skyline, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:07.35, 0:05.93, 0:13.97,0
26, parallel-propagate, Flowers, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:02.46, 0:03.63, 0:06.60,0
26, parallel-propagate, Platformer, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:01.90, 0:02.10, 0:04.39,0
26, parallel-propagate, Skyline, 1, 1000, 1501053376, 2, 1, 10, 50, 0, 0:07.32, 0:05.17, 0:12.86,0
26, parallel-propagate, Flowers, 1, 1000, 1501053376, 2, 1, 10, 50, 0, 0:02.63, 0:03.08, 0:05.98,0
26, parallel-propagate, Platformer, 1, 1000, 1501053376, 2, 1, 10, 50, 0, 0:01.88, 0:01.85, 0:03.94,0
26, parallel-propagate, Skyline, 1, 1000, 1501053376, 4, 1, 10, 50, 0, 0:07.46, 0:05.20, 0:12.89,0
26, parallel-propagate, Flowers, 1, 1000, 1501053376, 4, 1, 10, 50, 0, 0:02.44, 0:02.67, 0:05.28,0
26, parallel-propagate, Platformer, 1, 1000, 1501053376, 4, 1, 10, 50, 0, 0:01.95, 0:01.73, 0:03.81,0
26, parallel-propagate, Skyline, 1, 1000, 1501053376, 8, 1, 10, 50, 0, 0:07.28, 0:04.81, 0:12.29,0
26, parallel-propagate, Flowers, 1, 1000, 1501053376, 8, 1, 10, 50, 0, 0:02.62, 0:02.62, 0:05.41,0
26, parallel-propagate, Platformer, 1, 1000, 1501053376, 8, 1, 10, 50, 0, 0:01.89, 0:01.68, 0:03.70,0
27, sequential-main, Skyline, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:07.22, 0:05.88, 0:13.81,0
27, sequential-main, Flowers, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:13.53, 0:25.49, 0:43.79,0
27, sequential-main, Platformer, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:03.62, 0:02.66, 0:06.68,0
27, parallel-main, Skyline, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:07.28, 0:05.93, 0:13.94,0
27, parallel-main, Flowers, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:13.47, 0:26.97, 0:45.57,0
27, parallel-main, Platformer, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:03.65, 0:02.73, 0:06.79,0
27, parallel-main, Skyline, 1, 1000, 634753172, 1, 2, 10, 50, 0, 0:16.06, 0:12.48, 0:30.00,0
27, parallel-main, Flowers, 1, 1000, 634753172, 1, 2, 10, 50, 0, 0:16.34, 0:29.24, 0:50.92,0
27, parallel-main, Platformer, 1, 1000, 634753172, 1, 2, 10, 50, 0, 0:08.03, 0:05.68, 0:14.52,0
27, parallel-main, Skyline, 1, 1000, 634753172, 1, 4, 10, 50, 0, 0:39.31, 0:28.96, 1:11.69,0
27, parallel-main, Flowers, 1, 1000, 634753172, 1, 4, 10, 50, 0, 0:49.26, 1:15.59, 2:15.92,0
27, parallel-main, Platformer, 1, 1000, 634753172, 1, 4, 10, 50, 0, 0:16.43, 0:12.12, 0:30.48,0
27, parallel-main, Skyline, 1, 1000, 634753172, 1, 8, 10, 50, 0, 1:42.87, 1:15.02, 3:07.59,0
27, parallel-main, Flowers, 1, 1000, 634753172, 1, 8, 10, 50, 0, 1:05.96, 1:43.57, 3:05.22,0
27, parallel-main, Platformer, 1, 1000, 634753172, 1, 8, 10, 50, 0, 0:38.55, 0:30.42, 1:14.46,0
27, parallel-propagate, Skyline, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:07.19, 0:05.73, 0:13.60,0
27, parallel-propagate, Flowers, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:13.49, 0:25.42, 0:43.66,0
27, parallel-propagate, Platformer, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:03.64, 0:02.78, 0:06.81,0
27, parallel-propagate, Skyline, 1, 1000, 634753172, 2, 1, 10, 50, 0, 0:07.10, 0:05.09, 0:12.57,0
27, parallel-propagate, Flowers, 1, 1000, 634753172, 2, 1, 10, 50, 0, 0:13.42, 0:20.39, 0:36.36,0
27, parallel-propagate, Platformer, 1, 1000, 634753172, 2, 1, 10, 50, 0, 0:03.61, 0:02.39, 0:06.21,0
27, parallel-propagate, Skyline, 1, 1000, 634753172, 4, 1, 10, 50, 0, 0:06.70, 0:04.79, 0:11.73,0
27, parallel-propagate, Flowers, 1, 1000, 634753172, 4, 1, 10, 50, 0, 0:13.45, 0:18.87, 0:33.92,0
27, parallel-propagate, Platformer, 1, 1000, 634753172, 4, 1, 10, 50, 0, 0:03.60, 0:02.29, 0:06.01,0
27, parallel-propagate, Skyline, 1, 1000, 634753172, 8, 1, 10, 50, 0, 0:07.13, 0:04.62, 0:11.96,0
27, parallel-propagate, Flowers, 1, 1000, 634753172, 8, 1, 10, 50, 0, 0:13.78, 0:16.20, 0:31.18,0
27, parallel-propagate, Platformer, 1, 1000, 634753172, 8, 1, 10, 50, 0, 0:03.61, 0:02.08, 0:05.82,0
28, sequential-main, Skyline, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:07.03, 0:05.43, 0:13.12,0
28, sequential-main, Flowers, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.70, 0:03.88, 0:07.11,0
28, sequential-main, Platformer, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.77, 0:02.23, 0:05.41,0
28, parallel-main, Skyline, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:07.02, 0:05.52, 0:13.22,0
28, parallel-main, Flowers, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.69, 0:03.79, 0:07.00,0
28, parallel-main, Platformer, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.81, 0:02.23, 0:05.45,0
28, parallel-main, Skyline, 1, 1000, 1631682631, 1, 2, 10, 50, 0, 0:14.05, 0:11.40, 0:26.90,0
28, parallel-main, Flowers, 1, 1000, 1631682631, 1, 2, 10, 50, 0, 0:05.34, 0:07.56, 0:13.93,0
28, parallel-main, Platformer, 1, 1000, 1631682631, 1, 2, 10, 50, 0, 0:07.00, 0:05.22, 0:13.04,0
28, parallel-main, Skyline, 1, 1000, 1631682631, 1, 4, 10, 50, 0, 0:30.66, 0:24.84, 0:59.03,0
28, parallel-main, Flowers, 1, 1000, 1631682631, 1, 4, 10, 50, 0, 0:13.05, 0:18.82, 0:34.48,0
28, parallel-main, Platformer, 1, 1000, 1631682631, 1, 4, 10, 50, 0, 0:12.20, 0:09.91, 0:24.08,0
28, parallel-main, Skyline, 1, 1000, 1631682631, 1, 8, 10, 50, 0, 1:28.60, 1:07.79, 2:46.06,0
28, parallel-main, Flowers, 1, 1000, 1631682631, 1, 8, 10, 50, 0, 0:34.78, 0:49.56, 1:31.20,0
28, parallel-main, Platformer, 1, 1000, 1631682631, 1, 8, 10, 50, 0, 0:35.87, 0:28.33, 1:09.69,0
28, parallel-propagate, Skyline, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:07.01, 0:05.52, 0:13.26,0
28, parallel-propagate, Flowers, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.70, 0:03.74, 0:06.96,0
28, parallel-propagate, Platformer, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.77, 0:02.23, 0:05.40,0
28, parallel-propagate, Skyline, 1, 1000, 1631682631, 2, 1, 10, 50, 0, 0:47.13, 0:33.81, 1:23.36,0
28, parallel-propagate, Flowers, 1, 1000, 1631682631, 2, 1, 10, 50, 0, 0:02.66, 0:03.20, 0:06.13,0
28, parallel-propagate, Platformer, 1, 1000, 1631682631, 2, 1, 10, 50, 0, 0:02.77, 0:02.02, 0:05.00,0
28, parallel-propagate, Skyline, 1, 1000, 1631682631, 4, 1, 10, 50, 0, 0:06.18, 0:04.44, 0:10.86,0
28, parallel-propagate, Flowers, 1, 1000, 1631682631, 4, 1, 10, 50, 0, 0:02.61, 0:03.12, 0:05.89,0
28, parallel-propagate, Platformer, 1, 1000, 1631682631, 4, 1, 10, 50, 0, 0:02.76, 0:01.92, 0:04.83,0
28, parallel-propagate, Skyline, 1, 1000, 1631682631, 8, 1, 10, 50, 0, 1:06.90, 0:43.67, 1:52.58,0
28, parallel-propagate, Flowers, 1, 1000, 1631682631, 8, 1, 10, 50, 0, 0:02.41, 0:02.44, 0:05.01,0
28, parallel-propagate, Platformer, 1, 1000, 1631682631, 8, 1, 10, 50, 0, 0:02.77, 0:01.64, 0:04.52,0
29, sequential-main, Skyline, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:06.27, 0:05.59, 0:12.53,0
29, sequential-main, Flowers, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.42, 0:03.49, 0:06.43,0
29, sequential-main, Platformer, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.10, 0:02.14, 0:04.64,0
29, parallel-main, Skyline, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:06.26, 0:05.58, 0:12.51,0
29, parallel-main, Flowers, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.42, 0:03.49, 0:06.42,0
29, parallel-main, Platformer, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.02, 0:02.16, 0:04.58,0
29, parallel-main, Skyline, 1, 1000, 946397456, 1, 2, 10, 50, 0, 0:13.21, 0:11.93, 0:26.60,0
29, parallel-main, Flowers, 1, 1000, 946397456, 1, 2, 10, 50, 0, 0:06.18, 0:07.94, 0:15.20,0
29, parallel-main, Platformer, 1, 1000, 946397456, 1, 2, 10, 50, 0, 0:05.53, 0:04.74, 0:11.10,0
29, parallel-main, Skyline, 1, 1000, 946397456, 1, 4, 10, 50, 0, 0:31.38, 0:26.26, 1:01.09,0
29, parallel-main, Flowers, 1, 1000, 946397456, 1, 4, 10, 50, 0, 0:14.98, 0:19.65, 0:37.51,0
29, parallel-main, Platformer, 1, 1000, 946397456, 1, 4, 10, 50, 0, 0:14.52, 0:11.61, 0:28.29,0
29, parallel-main, Skyline, 1, 1000, 946397456, 1, 8, 10, 50, 0, 1:38.53, 1:14.57, 3:02.62,0
29, parallel-main, Flowers, 1, 1000, 946397456, 1, 8, 10, 50, 0, 0:37.55, 0:50.67, 1:35.28,0
29, parallel-main, Platformer, 1, 1000, 946397456, 1, 8, 10, 50, 0, 0:37.04, 0:28.26, 1:10.85,0
29, parallel-propagate, Skyline, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:06.19, 0:06.00, 0:12.93,0
29, parallel-propagate, Flowers, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.46, 0:03.60, 0:06.56,0
29, parallel-propagate, Platformer, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.09, 0:02.15, 0:04.63,0
29, parallel-propagate, Skyline, 1, 1000, 946397456, 2, 1, 10, 50, 0, 0:06.17, 0:05.07, 0:11.64,0
29, parallel-propagate, Flowers, 1, 1000, 946397456, 2, 1, 10, 50, 0, 0:02.40, 0:02.84, 0:05.52,0
29, parallel-propagate, Platformer, 1, 1000, 946397456, 2, 1, 10, 50, 0, 0:02.03, 0:01.87, 0:04.12,0
29, parallel-propagate, Skyline, 1, 1000, 946397456, 4, 1, 10, 50, 0, 0:06.20, 0:04.97, 0:11.40,0
29, parallel-propagate, Flowers, 1, 1000, 946397456, 4, 1, 10, 50, 0, 0:02.41, 0:02.67, 0:05.26,0
29, parallel-propagate, Platformer, 1, 1000, 946397456, 4, 1, 10, 50, 0, 0:02.03, 0:01.83, 0:03.98,0
29, parallel-propagate, Skyline, 1, 1000, 946397456, 8, 1, 10, 50, 0, 0:06.18, 0:04.74, 0:11.14,0
29, parallel-propagate, Flowers, 1, 1000, 946397456, 8, 1, 10, 50, 0, 0:02.61, 0:02.45, 0:05.21,0
29, parallel-propagate, Platformer, 1, 1000, 946397456, 8, 1, 10, 50, 0, 0:02.03, 0:01.55, 0:03.70,0
30, sequential-main, Skyline, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:07.18, 0:05.86, 0:13.75,0
30, sequential-main, Flowers, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:02.20, 0:03.63, 0:06.35,0
30, sequential-main, Platformer, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:03.36, 0:02.55, 0:06.31,0
30, parallel-main, Skyline, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:07.16, 0:05.81, 0:13.70,0
30, parallel-main, Flowers, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:02.12, 0:03.61, 0:06.25,0
30, parallel-main, Platformer, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:03.37, 0:02.56, 0:06.33,0
30, parallel-main, Skyline, 1, 1000, 783544220, 1, 2, 10, 50, 0, 0:12.28, 0:11.02, 0:24.72,0
30, parallel-main, Flowers, 1, 1000, 783544220, 1, 2, 10, 50, 0, 0:04.89, 0:07.57, 0:13.53,0
30, parallel-main, Platformer, 1, 1000, 783544220, 1, 2, 10, 50, 0, 0:06.39, 0:05.02, 0:12.24,0
30, parallel-main, Skyline, 1, 1000, 783544220, 1, 4, 10, 50, 0, 0:28.36, 0:24.56, 0:56.21,0
30, parallel-main, Flowers, 1, 1000, 783544220, 1, 4, 10, 50, 0, 0:12.78, 0:17.97, 0:33.09,0
30, parallel-main, Platformer, 1, 1000, 783544220, 1, 4, 10, 50, 0, 0:13.96, 0:11.63, 0:27.55,0
30, parallel-main, Skyline, 1, 1000, 783544220, 1, 8, 10, 50, 0, 1:28.97, 1:10.12, 2:48.63,0
30, parallel-main, Flowers, 1, 1000, 783544220, 1, 8, 10, 50, 0, 0:58.11, 1:40.09, 2:54.65,0
30, parallel-main, Platformer, 1, 1000, 783544220, 1, 8, 10, 50, 0, 0:41.19, 0:31.78, 1:18.49,0
30, parallel-propagate, Skyline, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:07.13, 0:05.69, 0:13.49,0
30, parallel-propagate, Flowers, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:02.13, 0:03.54, 0:06.19,0
30, parallel-propagate, Platformer, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:03.37, 0:02.56, 0:06.33,0
30, parallel-propagate, Skyline, 1, 1000, 783544220, 2, 1, 10, 50, 0, 0:07.11, 0:05.10, 0:12.58,0
30, parallel-propagate, Flowers, 1, 1000, 783544220, 2, 1, 10, 50, 0, 0:03.73, 0:05.31, 0:09.58,0
30, parallel-propagate, Platformer, 1, 1000, 783544220, 2, 1, 10, 50, 0, 0:03.36, 0:02.16, 0:05.72,0
30, parallel-propagate, Skyline, 1, 1000, 783544220, 4, 1, 10, 50, 0, 0:07.05, 0:04.82, 0:12.11,0
30, parallel-propagate, Flowers, 1, 1000, 783544220, 4, 1, 10, 50, 0, 0:02.10, 0:02.68, 0:04.95,0
30, parallel-propagate, Platformer, 1, 1000, 783544220, 4, 1, 10, 50, 0, 0:03.34, 0:02.08, 0:05.56,0
30, parallel-propagate, Skyline, 1, 1000, 783544220, 8, 1, 10, 50, 0, 0:07.07, 0:04.38, 0:11.69,0
30, parallel-propagate, Flowers, 1, 1000, 783544220, 8, 1, 10, 50, 0, 0:02.02, 0:02.20, 0:04.36,0
30, parallel-propagate, Platformer, 1, 1000, 783544220, 8, 1, 10, 50, 0, 0:03.36, 0:01.93, 0:05.42,0
31, sequential-main, Skyline, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:06.28, 0:05.32, 0:12.30,0
31, sequential-main, Flowers, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:01.88, 0:03.23, 0:05.63,0
31, sequential-main, Platformer, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:02.79, 0:02.23, 0:05.43,0
31, parallel-main, Skyline, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:06.25, 0:05.30, 0:12.25,0
31, parallel-main, Flowers, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:01.89, 0:03.22, 0:05.64,0
31, parallel-main, Platformer, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:02.75, 0:02.23, 0:05.39,0
31, parallel-main, Skyline, 1, 1000, 1847156556, 1, 2, 10, 50, 0, 0:14.02, 0:11.55, 0:27.02,0
31, parallel-main, Flowers, 1, 1000, 1847156556, 1, 2, 10, 50, 0, 0:05.11, 0:07.08, 0:13.22,0
31, parallel-main, Platformer, 1, 1000, 1847156556, 1, 2, 10, 50, 0, 0:04.77, 0:03.95, 0:09.55,0
31, parallel-main, Skyline, 1, 1000, 1847156556, 1, 4, 10, 50, 0, 0:30.41, 0:25.33, 0:59.05,0
31, parallel-main, Flowers, 1, 1000, 1847156556, 1, 4, 10, 50, 0, 0:12.22, 0:17.79, 0:32.52,0
31, parallel-main, Platformer, 1, 1000, 1847156556, 1, 4, 10, 50, 0, 0:14.50, 0:11.23, 0:27.73,0
31, parallel-main, Skyline, 1, 1000, 1847156556, 1, 8, 10, 50, 0, 1:28.87, 1:09.09, 2:47.33,0
31, parallel-main, Flowers, 1, 1000, 1847156556, 1, 8, 10, 50, 0, 0:50.10, 1:19.99, 2:21.86,0
31, parallel-main, Platformer, 1, 1000, 1847156556, 1, 8, 10, 50, 0, 0:43.19, 0:32.02, 1:20.77,0
31, parallel-propagate, Skyline, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:06.26, 0:05.45, 0:12.44,0
31, parallel-propagate, Flowers, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:01.90, 0:03.26, 0:05.67,0
31, parallel-propagate, Platformer, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:02.71, 0:02.15, 0:05.24,0
31, parallel-propagate, Skyline, 1, 1000, 1847156556, 2, 1, 10, 50, 0, 0:06.20, 0:04.52, 0:11.10,0
31, parallel-propagate, Flowers, 1, 1000, 1847156556, 2, 1, 10, 50, 0, 0:04.50, 0:06.61, 0:11.91,0
31, parallel-propagate, Platformer, 1, 1000, 1847156556, 2, 1, 10, 50, 0, 0:02.79, 0:01.98, 0:04.98,0
